Order ID,Order Date,Customer ID,Customer Name,Address Line 1,City,Country,Postcode,Loyalty Card,Product ID,Coffee Type,Roast Type,Quantity,Size,Unit Price,Price per 100g,Profit,Sales
ALM-80762-974,23-03-2020,84045-66771-SL,Charlean Keave,08019 Fairfield Pass,Pensacola,United States,32575,No,A-L-0.5,Arabica,Light,3,0.5,7.77,1.554,0.6993,23.31
POF-29666-012,01-04-2019,46885-00260-TL,Sada Roseborough,779 Memorial Avenue,Tacoma,United States,98405,Yes,R-D-0.5,Robust,Dark,1,0.5,5.37,1.074,0.3222,5.37
IRX-59256-644,08-12-2021,96446-62142-EN,Clayton Kingwell,947 Burrows Park,Rathnew,Ireland,R35,Yes,A-D-0.2,Arabica,Dark,3,0.2,2.985,1.4925,0.26865,8.955
LTN-89139-350,27-06-2019,07756-71018-GU,Kacy Canto,43 Doe Crossing Center,Fort Wayne,United States,46896,Yes,R-L-2.5,Robust,Light,5,2.5,27.485,1.0994,1.6491,137.425
TXF-79780-017,14-07-2020,92048-47813-QB,Mab Blakemore,70 Crescent Oaks Junction,Amarillo,United States,79105,No,R-L-1,Robust,Light,5,1,11.95,1.195,0.717,59.75
NXF-15738-707,26-01-2020,28699-16256-XV,Javier Causnett,511 Rowland Alley,Silver Spring,United States,20910,No,R-D-0.5,Robust,Dark,2,0.5,5.37,1.074,0.3222,10.74
MVV-19034-198,31-05-2020,98476-63654-CG,Demetris Micheli,33123 Rigney Pass,Madison,United States,53726,Yes,E-D-2.5,Excelsa,Dark,6,2.5,27.945,1.1178,3.07395,167.67
KUX-19632-830,20-07-2021,55409-07759-YG,Chloette Bernardot,6672 Cordelia Point,Conroe,United States,77305,Yes,E-D-0.2,Excelsa,Dark,6,0.2,3.645,1.8225,0.40095,21.87
SNZ-44595-152,12-08-2022,06136-65250-PG,Kim Kemery,95 Delladonna Parkway,Denton,United States,76205,Yes,R-L-1,Robust,Light,2,1,11.95,1.195,0.717,23.9
GQA-37241-629,01-01-2020,08405-33165-BS,Fanchette Parlot,7765 Westridge Lane,Columbus,United States,43231,Yes,A-M-0.2,Arabica,Medium,2,0.2,3.375,1.6875,0.30375,6.75
WVV-79948-067,18-01-2021,66070-30559-WI,Ramon Cheak,23 Paget Point,Bundoran,Ireland,F94,Yes,E-M-2.5,Excelsa,Medium,1,2.5,31.625,1.265,3.47875,31.625
LHX-81117-166,31-12-2021,01282-28364-RZ,Koressa O'Geneay,77 Rigney Hill,Aurora,United States,80045,No,R-L-1,Robust,Light,4,1,11.95,1.195,0.717,47.8
GCD-75444-320,04-05-2020,51277-93873-RP,Claudell Ayre,5645 Lotheville Crossing,Daytona Beach,United States,32128,No,L-M-2.5,Liberica,Medium,1,2.5,33.465,1.3386,4.35045,33.465
SGA-30059-217,20-02-2021,84405-83364-DG,Lorianne Kyneton,1926 3rd Center,Seaton,United Kingdom,LE15,Yes,A-D-0.5,Arabica,Dark,5,0.5,5.97,1.194,0.5373,29.85
GNL-98714-885,07-03-2020,83731-53280-YC,Adele McFayden,28 Darwin Terrace,Wirral,United Kingdom,CH48,Yes,R-M-1,Robust,Medium,3,1,9.95,0.995,0.597,29.85
OQA-93249-841,05-04-2019,03917-13632-KC,Herta Layne,5495 Talisman Plaza,Saint Louis,United States,63131,Yes,A-M-2.5,Arabica,Medium,6,2.5,25.875,1.035,2.32875,155.25
KPO-24942-184,21-03-2021,70567-65133-CN,Desdemona Eye,191 Manitowish Crossing,Bagenalstown,Ireland,R21,No,L-L-2.5,Liberica,Light,3,2.5,36.455,1.4582,4.73915,109.365
SRJ-79353-838,19-12-2021,77869-81373-AY,Margarette Sterland,5 Kenwood Pass,Philadelphia,United States,19125,No,A-L-1,Arabica,Light,6,1,12.95,1.295,1.1655,77.7
XBV-40336-071,17-02-2021,38536-98293-JZ,Catharine Scoines,39192 Glendale Hill,Watergrasshill,Ireland,T56,No,A-D-0.2,Arabica,Dark,3,0.2,2.985,1.4925,0.26865,8.955
RLM-96511-467,06-01-2020,43014-53743-XK,Jennica Tewelson,4040 Hoard Junction,Dallas,United States,75210,No,R-L-2.5,Robust,Light,1,2.5,27.485,1.0994,1.6491,27.485
DUV-12075-132,06-06-2022,62494-09113-RP,Marguerite Graves,91413 Scott Way,Fort Smith,United States,72905,No,E-D-0.2,Excelsa,Dark,5,0.2,3.645,1.8225,0.40095,18.225
DUV-12075-132,06-06-2022,62494-09113-RP,Marguerite Graves,91413 Scott Way,Fort Smith,United States,72905,No,L-D-0.5,Liberica,Dark,2,0.5,7.77,1.554,1.0101,15.54
AEZ-13242-456,04-05-2022,62494-09113-RP,Marguerite Graves,91413 Scott Way,Fort Smith,United States,72905,No,R-M-0.5,Robust,Medium,5,0.5,5.97,1.194,0.3582,29.85
UME-75640-698,11-10-2019,62494-09113-RP,Marguerite Graves,91413 Scott Way,Fort Smith,United States,72905,No,A-M-0.5,Arabica,Medium,4,0.5,6.75,1.35,0.6075,27
GJC-66474-557,03-08-2021,64965-78386-MY,Nicolina Jenny,6099 American Ash Court,Whittier,United States,90610,No,A-D-1,Arabica,Dark,1,1,9.95,0.995,0.8955,9.95
IRV-20769-219,15-10-2020,77131-58092-GE,Vidovic Antonelli,3242 Corscot Pass,London,United Kingdom,EC1V,Yes,E-M-0.2,Excelsa,Medium,3,0.2,4.125,2.0625,0.45375,12.375
